zincid;molecular_formula;binding_energy;charge;2D;binding_energy AD4;standard deviation
ZINC001194699067;C17H3CLN6O8P;-10,9;-1;img/ZINC001194699067.jpg;-3,13;0,19
ZINC000029037335;C21H2CLN8O3;-10,5;0;img/ZINC000029037335.jpg;-6,17;0,07
ZINC000049785086;C21H3CLN5O4S;-10,2;0;img/ZINC000049785086.jpg;-5,76;0,21
ZINC001188406649;C15H2N6O7PS;-10,6;-1;img/ZINC001188406649.jpg;-3,45;0,2
ZINC000049112859;C25H5N6O5;-10,2;0;img/ZINC000049112859.jpg;-4,48;0,23
ZINC000377819937;C28H4N7O6;-10,8;0;img/ZINC000377819937.jpg;-6,12;0,02
ZINC000731747002;C19H2FN7O4;-10,3;0;img/ZINC000731747002.jpg;-5,05;0,25
ZINC000150380856;C38H2FN5O6;-11,8;0;img/ZINC000150380856.jpg;-5,28;0,18
ZINC000032048690;C18H2FN6O4;-10,3;0;img/ZINC000032048690.jpg;-4,58;0,14
ZINC000023834292;C28HN6O3;-10,7;0;img/ZINC000023834292.jpg;-6,92;0,25
ZINC001194033369;C19H4CLN6O6;-10,5;0;img/ZINC001194033369.jpg;-4,96;0,17
ZINC000093176663;C19HFN5O2;-10,1;0;img/ZINC000093176663.jpg;-6,23;0,06
ZINC000622316642;C21HN7O3;-11;0;img/ZINC000622316642.jpg;-4,86;0,02
ZINC001190472186;C21H3N6O6S;-10,3;-1;img/ZINC001190472186.jpg;-3,38;0,24
ZINC000013365253;C18H2N8O4S2;-10,1;0;img/ZINC000013365253.jpg;-5,81;0,12
ZINC001237566901;C16H3N6O8PS;-10,8;-2;img/ZINC001237566901.jpg;-2;0,19
ZINC000020556971;C25HFN7O2;-11,3;0;img/ZINC000020556971.jpg;-7,72;0,24
ZINC000010970074;C24N6O3;-10,1;0;img/ZINC000010970074.jpg;-6,33;0,03
ZINC001111748124;C17H3FN6O;-10,1;0;img/ZINC001111748124.jpg;-5,01;0,37
ZINC000025486407;C18HBRN6O5;-10,2;0;img/ZINC000025486407.jpg;-4,8;0,23
ZINC000150574939;C40H6N8O5S;-10,8;1;img/ZINC000150574939.jpg;-5,55;0,55
ZINC000049771423;C33H4N7O4;-10,5;0;img/ZINC000049771423.jpg;-4,64;0,34
ZINC001188938506;C14HN5O8PS;-10,1;-2;img/ZINC001188938506.jpg;-2,58;0,21
ZINC000009211262;C28H2N7O;-11;1;img/ZINC000009211262.jpg;-7,25;0,23
ZINC000014806830;C31HN6O2;-10,8;0;img/ZINC000014806830.jpg;-7,39;0,24
ZINC000524357137;C23H2N7O4;-10,8;0;img/ZINC000524357137.jpg;-4,9;0,21
ZINC000534933572;C18N5O5S;-10,5;0;img/ZINC000534933572.jpg;-3,69;0,11
ZINC000003973197;C33H6N8O4;-10,6;1;img/ZINC000003973197.jpg;-5,27;0,79
ZINC000095538481;C34H7CL2N7O6S;-10,6;1;img/ZINC000095538481.jpg;-4,39;0,38
ZINC000029060748;C25H2N7O3;-10,6;0;img/ZINC000029060748.jpg;-5,58;0,2
ZINC000610131489;C18HN7O5;-10,7;0;img/ZINC000610131489.jpg;-6,36;0,01
ZINC000028764234;C31H5N8O6S;-10,3;0;img/ZINC000028764234.jpg;-2,33;0,2
ZINC000013559730;C23H2CLN7O3;-10,1;0;img/ZINC000013559730.jpg;-5,79;0,15
ZINC000169346533;C38H7N10O6;-11,5;0;img/ZINC000169346533.jpg;-3,17;0,58
ZINC001156846436;C19FN5O2;-10,5;0;img/ZINC001156846436.jpg;-6,08;0
ZINC001249937415;C19H3N6O8P;-10,7;-2;img/ZINC001249937415.jpg;-3,37;0,09
ZINC000009631483;C25HN6O5;-10,5;0;img/ZINC000009631483.jpg;-5,15;0,16
ZINC001236018880;C15N7O2;-10,2;0;img/ZINC001236018880.jpg;-5,88;0
ZINC000049695457;C39H6N8O5;-10,7;1;img/ZINC000049695457.jpg;-5,86;0,35
ZINC000038706430;C18HN6O4;-10,1;0;img/ZINC000038706430.jpg;-4,63;0,11
ZINC000167672575;C19H4N7O;-10,2;1;img/ZINC000167672575.jpg;-6,32;0,21
ZINC000257272796;C23H3F3N7O5;-10,5;0;img/ZINC000257272796.jpg;-3,94;0,25
ZINC000607560853;C20HN7O4;-10,3;0;img/ZINC000607560853.jpg;-5,52;0,19
ZINC000071759991;C23HN5O;-10,1;0;img/ZINC000071759991.jpg;-8,05;0,22
ZINC001190525204;C18H2FN6O7P;-10,7;-1;img/ZINC001190525204.jpg;-3,59;0,16
ZINC000755340989;C19H2N6O6;-10,2;0;img/ZINC000755340989.jpg;-4,47;0,24
ZINC000025634056;C21H2N6O3;-10,1;1;img/ZINC000025634056.jpg;-5,69;0,29
ZINC001150263381;C22H2N7O;-10,5;0;img/ZINC001150263381.jpg;-4,95;0,2
ZINC000012547522;C18H2N6O6;-10,8;0;img/ZINC000012547522.jpg;-5,05;0,15
ZINC000461630297;C18H4N7O5;-10,8;0;img/ZINC000461630297.jpg;-4,18;0,28
ZINC000009468161;C20N5O5S;-10,4;0;img/ZINC000009468161.jpg;-3,31;0,1
ZINC000072190206;C26H5N5O13P2;-10,7;-2;img/ZINC000072190206.jpg;-1,01;0,16
ZINC000096281323;C26CLN5O4;-10,5;0;img/ZINC000096281323.jpg;-7,46;0,19
ZINC000009152982;C22HCLFN6O;-10,5;0;img/ZINC000009152982.jpg;-6,59;0,06
ZINC000824403912;C18H2N6O6;-10,2;0;img/ZINC000824403912.jpg;-3,92;0,27
ZINC000564461332;C20H4N6O5;-10,3;0;img/ZINC000564461332.jpg;-4,53;0,37
ZINC001181599765;C17H4N6O4;-10,1;0;img/ZINC001181599765.jpg;-4,38;0,22
ZINC000006936361;C24HN6O;-10,8;0;img/ZINC000006936361.jpg;-6,5;0,09
ZINC000098007837;C24N6O4S2;-10,9;0;img/ZINC000098007837.jpg;-4,19;0,08
ZINC001174079537;C21H2N6O2;-10,2;0;img/ZINC001174079537.jpg;-5,2;0,13
ZINC001186895716;C17H2N6O7PS;-10,1;-2;img/ZINC001186895716.jpg;-1,8;0,16
ZINC000049055084;C27H4N5O4S;-10,6;0;img/ZINC000049055084.jpg;-5,62;0,44
ZINC000008706245;C22HFN7O2;-10,2;1;img/ZINC000008706245.jpg;-6,33;0,18
ZINC000066066361;C27H4N6O7;-10,6;0;img/ZINC000066066361.jpg;-6,12;0,15
ZINC000096273094;C28H4CLN6O6S;-10,7;-1;img/ZINC000096273094.jpg;-3,94;0,22
ZINC000663840242;C20HN8;-10,1;0;img/ZINC000663840242.jpg;-5,95;0,01
ZINC000257333491;C23H4F3N8O2;-10,4;0;img/ZINC000257333491.jpg;-4,49;0,38
ZINC000029050033;C37H3N6O;-11,3;0;img/ZINC000029050033.jpg;-6,54;0,23
ZINC000008695127;C32H2CLN8O4;-10,4;0;img/ZINC000008695127.jpg;-6,77;0,18
ZINC000523891486;C20H2FN7O4;-10,7;0;img/ZINC000523891486.jpg;-4,29;0,13
ZINC000095539231;C38H7N9O8;-11,3;-1;img/ZINC000095539231.jpg;-2,88;0,19
ZINC000013365255;C18H2N8O5S2;-10,5;0;img/ZINC000013365255.jpg;-6,32;0,14
ZINC000058758067;C20HN5O5;-10,4;0;img/ZINC000058758067.jpg;-4,86;0,26
ZINC001164658199;C24H2N8;-10,1;1;img/ZINC001164658199.jpg;-7,47;0,01
ZINC000022855261;C28H2FN6O2;-10,3;1;img/ZINC000022855261.jpg;-6,78;0,24
ZINC000072405137;C23H2FN9O;-11;0;img/ZINC000072405137.jpg;-5,81;0,05
ZINC001174038427;C19H4N6O4;-10,1;0;img/ZINC001174038427.jpg;-4,95;0,21
ZINC001170227941;C17H3N7O;-10,7;0;img/ZINC001170227941.jpg;-4,85;0,11
ZINC000521786717;C19H5N7O5;-11,2;0;img/ZINC000521786717.jpg;-4,54;0,17
ZINC001234707055;C24HN6O5;-10,5;0;img/ZINC001234707055.jpg;-4,44;0,13
ZINC000505179162;C22HFN6O4;-10,8;0;img/ZINC000505179162.jpg;-5,04;0,2
ZINC000561341448;C20H5N8O4;-10,4;0;img/ZINC000561341448.jpg;-4,57;0,36
ZINC000473154701;C33HN5O3;-10,8;0;img/ZINC000473154701.jpg;-7,25;0,37
ZINC001170223319;C17H5N8O2;-10,2;0;img/ZINC001170223319.jpg;-4,62;0,25
ZINC001195430024;C17H4N7O8P;-10,3;-1;img/ZINC001195430024.jpg;-3,09;0,26
ZINC001184913240;C19H3N6O7P;-10,3;-1;img/ZINC001184913240.jpg;-3,59;0,06
ZINC000028137188;C27HN6O5;-10,7;0;img/ZINC000028137188.jpg;-6,35;0,22
ZINC001170228829;C18H2CLN7O;-10,1;-1;img/ZINC001170228829.jpg;-6,04;0,07
ZINC001163699568;C17HN7O;-10,1;0;img/ZINC001163699568.jpg;-5,9;0,14
ZINC000100821292;C32HN4O5;-11,3;0;img/ZINC000100821292.jpg;-5,25;0,34
ZINC000034692731;C28F2N4O2;-10,1;0;img/ZINC000034692731.jpg;-6,43;0,02
ZINC001151524976;C17H2N7O7PS;-11,9;-1;img/ZINC001151524976.jpg;-4,46;0,02
ZINC000072406038;C22H3N9O2S;-10,2;0;img/ZINC000072406038.jpg;-5,05;0,1
ZINC000049014651;C21H3CLN6O5S;-10,8;0;img/ZINC000049014651.jpg;-6,12;0,48
ZINC000804504494;C21H4N6O5;-10,5;0;img/ZINC000804504494.jpg;-4,68;0,26
ZINC001201270273;C18H2N7O7P;-10,7;-1;img/ZINC001201270273.jpg;-3,29;0,07
ZINC001170609847;C20H3N7O;-10,4;0;img/ZINC001170609847.jpg;-4,81;0,12
ZINC000483548235;C20H3N8O4;-10,5;0;img/ZINC000483548235.jpg;-5,26;0,15
ZINC001160104323;C20H3N7O5;-10,5;0;img/ZINC001160104323.jpg;-4,54;0,15
ZINC000845624400;C17H2CLF3N5O;-10,2;0;img/ZINC000845624400.jpg;-5,42;0,04
ZINC000257326332;C22H2F3N7O4;-11;0;img/ZINC000257326332.jpg;-5,22;0,1
ZINC000049771633;C30H5N7O6;-11,3;0;img/ZINC000049771633.jpg;-5,67;0,24
ZINC001170219117;C17H3N6O2;-11;-1;img/ZINC001170219117.jpg;-5,17;0,09
ZINC000785308454;C16HCLN8O4;-10,2;0;img/ZINC000785308454.jpg;-6,38;0,09
ZINC000303059708;C21CLN8O3;-10,7;0;img/ZINC000303059708.jpg;-4,86;0,22
ZINC001189996025;C16H2N6O8P;-10,1;-1;img/ZINC001189996025.jpg;-4,69;0,17
ZINC000004517534;C31H3N5O5;-10,2;0;img/ZINC000004517534.jpg;-4,66;0,25
ZINC000186909902;C20N5O4;-10,6;0;img/ZINC000186909902.jpg;-5,28;0,04
ZINC000785355008;C19H3N6O6;-10,7;0;img/ZINC000785355008.jpg;-4,55;0,21
ZINC000498221583;C20HN6O6S;-10,8;0;img/ZINC000498221583.jpg;-4;0,11
ZINC000664225369;C20H3N5O4;-10,3;0;img/ZINC000664225369.jpg;-5,77;0,34
ZINC000614969448;C19HBRN5O5;-10,4;0;img/ZINC000614969448.jpg;-5,15;0,23
ZINC001193235688;C16H2CLN7O7P;-10,8;-1;img/ZINC001193235688.jpg;-3,85;0,08
ZINC000028647863;C26H5CLN7O6;-10,8;0;img/ZINC000028647863.jpg;-4,59;0,39
ZINC001182160387;C17H3N6O9P;-10,5;-1;img/ZINC001182160387.jpg;-3,5;0,25
ZINC001164874072;C20H2CLF2N7O2;-10,1;0;img/ZINC001164874072.jpg;-5,58;0,14
ZINC000084670649;C29H4CLN6O5;-10,8;-1;img/ZINC000084670649.jpg;-5,7;0,26
ZINC000084669926;C28H4CL2N6O3;-10,6;0;img/ZINC000084669926.jpg;-6,15;0,15
ZINC000009110694;C24H4N7O5;-10,3;0;img/ZINC000009110694.jpg;-5,1;0,32
ZINC001218633108;C19H4N6O8P;-10,8;0;img/ZINC001218633108.jpg;-6,46;0,14
ZINC000647856131;C22HN6O;-10,6;0;img/ZINC000647856131.jpg;-6,03;0,26
ZINC000043078716;C26HF3N7O;-11;0;img/ZINC000043078716.jpg;-6,57;0,13
ZINC000434008448;C17N6O5S;-10,1;0;img/ZINC000434008448.jpg;-3;0,04
ZINC000257216672;C21H4N8O2;-10,8;0;img/ZINC000257216672.jpg;-4,58;0,2
ZINC000008637016;C28H2N6O2;-10,5;1;img/ZINC000008637016.jpg;-6,48;0,37
ZINC000257247905;C25HN7O5;-10,5;0;img/ZINC000257247905.jpg;-5,02;0,15
ZINC001162616990;C20H2N6O;-10,1;0;img/ZINC001162616990.jpg;-4,96;0,11
ZINC000000679453;C24HN6O4;-11,5;0;img/ZINC000000679453.jpg;-6,49;0,12
ZINC000049793705;C29H3N6O2;-11,1;0;img/ZINC000049793705.jpg;-7,99;0,26
ZINC000033258076;C18HN7O3S2;-10,4;0;img/ZINC000033258076.jpg;-6,5;0,14
ZINC000618181512;C19N5O3;-10,3;0;img/ZINC000618181512.jpg;-5,62;0
ZINC000683124143;C18HN8O5;-10,5;0;img/ZINC000683124143.jpg;-3,44;0,16
ZINC000010970086;C23FN6O3;-10,2;0;img/ZINC000010970086.jpg;-5,89;0,02
ZINC001195733834;C18H2N6O8P;-10,2;-2;img/ZINC001195733834.jpg;-4,39;0,1
ZINC001180395430;C22H5N5O6;-10,5;0;img/ZINC001180395430.jpg;-4,98;0,21
ZINC001241298454;C23HN5O2;-10,2;0;img/ZINC001241298454.jpg;-6,06;0,17
ZINC000012405753;C32H4CLN7O4;-11;0;img/ZINC000012405753.jpg;-4,8;0,59
ZINC001188987854;C17H3N6O7P;-10,6;-1;img/ZINC001188987854.jpg;-3,64;0,11
ZINC000785115249;C18HN5O6S;-10,4;0;img/ZINC000785115249.jpg;-3,07;0,11
ZINC000095604741;C23H2FN6O2;-10,7;0;img/ZINC000095604741.jpg;-5,53;0,18
ZINC001160335012;C22H2N5O2;-10,6;0;img/ZINC001160335012.jpg;-7,23;0,11
ZINC000004723119;C22H3N4O4S;-10,2;0;img/ZINC000004723119.jpg;-6,22;0,34
ZINC001186896412;C18H3N6O6S;-10,6;-1;img/ZINC001186896412.jpg;-3,16;0,14
ZINC000095601820;C23H2FN6O2;-11,4;0;img/ZINC000095601820.jpg;-5,61;0,11
ZINC000009731470;C22HN5O5;-10,1;0;img/ZINC000009731470.jpg;-5,42;0,16
ZINC001182748668;C17H2N5O9P;-10,6;-1;img/ZINC001182748668.jpg;-4,06;0,22
ZINC001148655377;C19H3N5O9P;-12,1;-1;img/ZINC001148655377.jpg;-3,91;0,12
ZINC000893653075;C19HN6O3;-10,3;0;img/ZINC000893653075.jpg;-5,69;0,03
ZINC001176426380;C18H3N6O7P;-10,7;-1;img/ZINC001176426380.jpg;-3,93;0,28
ZINC000006489852;C19HN8O5S;-11;-1;img/ZINC000006489852.jpg;-2,17;0,18
ZINC000527496528;C18HN7O5;-10,7;-1;img/ZINC000527496528.jpg;-5,15;0,07
ZINC000520030304;C22HN7O5;-10,3;0;img/ZINC000520030304.jpg;-3,96;0,13
ZINC001181597729;C17H3N6O3;-10,1;0;img/ZINC001181597729.jpg;-4,85;0,01
ZINC000155785417;C19H2N8O2;-10,7;1;img/ZINC000155785417.jpg;-7,48;0,17
ZINC000034693290;C28F2N4O2;-10,2;0;img/ZINC000034693290.jpg;-6,55;0,02
ZINC000008926293;C29H2N7O3;-10,5;0;img/ZINC000008926293.jpg;-6,55;0,28
ZINC001244752409;C17FN5O2;-10,4;-1;img/ZINC001244752409.jpg;-5,08;0,04
ZINC000642052964;C22F3N6O4;-10,2;0;img/ZINC000642052964.jpg;-4,23;0,06
ZINC000049016843;C26H4N5O4;-10,8;0;img/ZINC000049016843.jpg;-6,06;0,4
ZINC000034693836;C29FN4O3;-10,1;0;img/ZINC000034693836.jpg;-6,53;0,09
ZINC001182649554;C20H2N5O8P;-11,3;-1;img/ZINC001182649554.jpg;-4,65;0,07
ZINC000908973753;C20HN8;-10,1;0;img/ZINC000908973753.jpg;-7,16;0,17
ZINC000519895563;C21H2CLN6O4;-10,2;0;img/ZINC000519895563.jpg;-5,22;0,19
ZINC001174510151;C18H3N6O7P;-11;-1;img/ZINC001174510151.jpg;-3,55;0,1
ZINC000528761561;C20H2N7O2;-10,5;0;img/ZINC000528761561.jpg;-5,55;0,07
ZINC000826251414;C17H3N9O3;-10,3;0;img/ZINC000826251414.jpg;-6,22;0,2
ZINC000562473810;C16HF4N5O;-10,2;0;img/ZINC000562473810.jpg;-4,89;0,02
ZINC000095546505;C40H3N7O10;-11,2;-1;img/ZINC000095546505.jpg;-2,46;0,35
ZINC000537878773;C21HN6O5;-10,1;0;img/ZINC000537878773.jpg;-6,21;0,13
ZINC000908544951;C20HN8;-10,3;0;img/ZINC000908544951.jpg;-6,97;0,04
ZINC001217725687;C18H2N7O;-10,3;0;img/ZINC001217725687.jpg;-5,68;0,07
ZINC001210161290;C21H5N7O5;-10,4;0;img/ZINC001210161290.jpg;-3,98;0,43
ZINC000564061055;C19H2F4N6;-10,2;0;img/ZINC000564061055.jpg;-5,53;0,07
ZINC001185084996;C23H5N5O6;-10,1;0;img/ZINC001185084996.jpg;-4,88;0,28
ZINC000014424733;C21HN5O3;-10,4;0;img/ZINC000014424733.jpg;-5,38;0,21
ZINC000238881514;C27H5N6O8;-10,2;0;img/ZINC000238881514.jpg;-3,81;0,74
ZINC000613673094;C19H3N7O2;-10,3;0;img/ZINC000613673094.jpg;-4,77;0,2
ZINC000825366991;C24HN6O6;-10,2;0;img/ZINC000825366991.jpg;-4,5;0,08
ZINC000049113689;C21H4N5O4;-10,7;0;img/ZINC000049113689.jpg;-4,77;0,25
ZINC000029048674;C36H2N6O4;-10,2;0;img/ZINC000029048674.jpg;-7,54;0,68
ZINC000257217290;C28H2N7O5;-10,7;0;img/ZINC000257217290.jpg;-5,55;0,21
ZINC001164907186;C21HFN6O;-10,1;1;img/ZINC001164907186.jpg;-6,47;0,07
ZINC000377677809;C21HN5O3;-10,3;1;img/ZINC000377677809.jpg;-6,28;0,06
ZINC001185658186;C18H5N8O5;-10,2;0;img/ZINC001185658186.jpg;-4,3;0,29
ZINC000750817416;C19HN7O6;-10,8;0;img/ZINC000750817416.jpg;-3,67;0,14
ZINC000096273143;C28H5FN8;-10,7;1;img/ZINC000096273143.jpg;-6,41;0,14
ZINC000002996345;C18N8O5S;-10,2;0;img/ZINC000002996345.jpg;-5,68;0,14
ZINC000009707479;C22CLN6O2;-10,2;0;img/ZINC000009707479.jpg;-5,67;0,12
ZINC000072402956;C28H2N7O2;-11;0;img/ZINC000072402956.jpg;-6,18;0,14
ZINC000558144461;C22HN6O4;-10,6;0;img/ZINC000558144461.jpg;-5,13;0,34
ZINC000043131448;C29H5N6O5S;-10,2;0;img/ZINC000043131448.jpg;-6,16;0,39
ZINC000916846872;C21HN7O4S;-10,2;0;img/ZINC000916846872.jpg;-5,53;0,15
ZINC000113154462;C24H2N9O3S;-10,6;0;img/ZINC000113154462.jpg;-3,07;0,21
ZINC000527205764;C17HN7O5;-10,5;-1;img/ZINC000527205764.jpg;-5,22;0,13
ZINC000008591250;C28N7O;-11,4;0;img/ZINC000008591250.jpg;-7,95;0,05
ZINC000071319362;C33H4N6O4;-10,3;0;img/ZINC000071319362.jpg;-4,26;0,26
ZINC000011137419;C23H2N5O3;-11,2;0;img/ZINC000011137419.jpg;-6,36;0,27
ZINC001218631382;C19H6N6O8P;-10,9;0;img/ZINC001218631382.jpg;-4,35;0,08
ZINC000198213352;C20HN6O3;-10,5;0;img/ZINC000198213352.jpg;-4,81;0,06
ZINC000049683157;C31H2N6O9;-10,6;0;img/ZINC000049683157.jpg;-4,92;0,31
ZINC000066252473;C30H4N6O8;-10,2;0;img/ZINC000066252473.jpg;-7,29;0,32
ZINC000894806874;C20H2N7O2;-10,2;0;img/ZINC000894806874.jpg;-5,33;0,01
ZINC000785205234;C19H2N6O6;-10,6;0;img/ZINC000785205234.jpg;-4,08;0,19
ZINC000257337721;C24H3CLN7O5;-11;0;img/ZINC000257337721.jpg;-4,18;0,16
ZINC000101408899;C27H2F3N8O3;-11,5;0;img/ZINC000101408899.jpg;-5,61;0,52
ZINC001168374947;C20HF3N5O2;-10,2;0;img/ZINC001168374947.jpg;-5,98;0,06
ZINC000785369834;C18HN4O6;-10,1;0;img/ZINC000785369834.jpg;-6,09;0,09
ZINC000561146858;C21H3N6O5;-10,4;0;img/ZINC000561146858.jpg;-5,18;0,11
ZINC000029125280;C31H4N8O6;-11,7;0;img/ZINC000029125280.jpg;-5,83;0,19
ZINC001183244268;C22H5N6O5S;-10,6;0;img/ZINC001183244268.jpg;-4,77;0,2
ZINC000005222771;C27H5N6O8;-10,6;0;img/ZINC000005222771.jpg;-4,1;0,49
ZINC000150346886;C38H3N5O7;-11,7;0;img/ZINC000150346886.jpg;-5,13;0,38
ZINC001150940700;C23H3N7O5;-10,1;0;img/ZINC001150940700.jpg;-4,09;0,17
ZINC000010965573;C22HCLN6O2;-10,1;0;img/ZINC000010965573.jpg;-6,16;0,02
ZINC001187618715;C19H6N10O2;-10,7;0;img/ZINC001187618715.jpg;-3,56;0,09
ZINC001185515101;C21H5N7O6;-10,1;0;img/ZINC001185515101.jpg;-4,33;0,18
ZINC001195773460;C16H2N5O9PS;-10,2;-2;img/ZINC001195773460.jpg;-2,34;0,12
ZINC000653837831;C26H2N10O3;-11,3;0;img/ZINC000653837831.jpg;-4,89;0,32
ZINC001199751826;C18H2N6O8P;-10,2;-1;img/ZINC001199751826.jpg;-4,23;0,17
ZINC000009642329;C29HN5O3;-10,1;0;img/ZINC000009642329.jpg;-5,83;0,24
ZINC000750428884;C20N7O6;-10,3;0;img/ZINC000750428884.jpg;-5,14;0,14
ZINC000770620342;C19HN6O4;-10,3;0;img/ZINC000770620342.jpg;-5,31;0,15
ZINC000428865564;C18H4FN6O4;-10,6;0;img/ZINC000428865564.jpg;-5,15;0,17
ZINC001187618717;C19H6N10O2;-10,7;0;img/ZINC001187618717.jpg;-3,79;0,16
ZINC001191303585;C18H5N8O5;-10,2;0;img/ZINC001191303585.jpg;-4,16;0,5
ZINC000746235715;C22H5N7O4;-10,6;0;img/ZINC000746235715.jpg;-5,62;0,23
ZINC001148508081;C17H4N5O9P;-10,1;-1;img/ZINC001148508081.jpg;-3,69;0,23
ZINC000301072812;C21H2F3N6;-10,5;1;img/ZINC000301072812.jpg;-6,12;0,04
ZINC001193483574;C16H2N6O8PS;-10,3;-1;img/ZINC001193483574.jpg;-3,12;0,05
ZINC001175372806;C19H3N6O7P;-10,5;-2;img/ZINC001175372806.jpg;-4,06;0,12
ZINC000009211079;C20HN8OS;-10,9;0;img/ZINC000009211079.jpg;-6,91;0,1
ZINC000039264786;C21H4N5O5;-10,3;0;img/ZINC000039264786.jpg;-6,33;0,27
ZINC001569023594;C18H2F3N6O4;-10,7;0;img/ZINC001569023594.jpg;-5,04;0,08
ZINC000104773449;C20HN5O8S;-10,1;0;img/ZINC000104773449.jpg;-2,93;0,3
ZINC001209915085;C18H4FN5O4;-10,1;0;img/ZINC001209915085.jpg;-4,88;0,31
ZINC001196370755;C15H3N6O8PS;-10,5;-1;img/ZINC001196370755.jpg;-3,09;0,17
ZINC000038566735;C20N5O4;-10,4;0;img/ZINC000038566735.jpg;-5,27;0,05
ZINC001338010960;C20HN7O5;-10,7;0;img/ZINC001338010960.jpg;-5,62;0,15
ZINC000467713132;C18H4F2N7O3;-11;0;img/ZINC000467713132.jpg;-5,26;0,1
ZINC000762310052;C20H2N6O4;-10,6;0;img/ZINC000762310052.jpg;-5,57;0,15
ZINC000029747671;C27H5N6O8;-10,4;0;img/ZINC000029747671.jpg;-4,22;0,14
ZINC001187831149;C18H3N6O9P;-12,1;-1;img/ZINC001187831149.jpg;-4,53;0,22
ZINC000009211195;C25N7O3;-10,1;0;img/ZINC000009211195.jpg;-6,05;0,07
ZINC000003918035;C23H5N5O6;-10,1;0;img/ZINC000003918035.jpg;-7,31;0,31
ZINC001163193775;C21H2FN5O;-10,2;0;img/ZINC001163193775.jpg;-5,43;0,16
ZINC001144729070;C22H5N6O5;-10,1;0;img/ZINC001144729070.jpg;-4,11;0,27
ZINC000053554491;C19H2N6O3;-10,2;0;img/ZINC000053554491.jpg;-5,03;0,01
ZINC000024570424;C17H2CLN6O5;-10,2;0;img/ZINC000024570424.jpg;-4,47;0,16
ZINC000302871040;C16HCLF4N5O;-10,3;0;img/ZINC000302871040.jpg;-5,21;0,09
ZINC000150348988;C39H2N5O7;-10,4;0;img/ZINC000150348988.jpg;-5,1;0,4
ZINC000473154345;C34H2N5O3;-10,4;0;img/ZINC000473154345.jpg;-6,11;0,34
ZINC001189066309;C19H2N6O8P;-10,4;-1;img/ZINC001189066309.jpg;-4,2;0,12
ZINC001183975433;C20H5N5O6;-10,4;0;img/ZINC001183975433.jpg;-4,62;0,35
ZINC000737619997;C20H2N9O;-10,1;0;img/ZINC000737619997.jpg;-6,41;0,17
ZINC000026733536;C22HN5O7;-10,3;0;img/ZINC000026733536.jpg;-5,19;0,23
ZINC000785369679;C18HN6O5;-10,2;0;img/ZINC000785369679.jpg;-5,74;0,3
ZINC000028710277;C21H2F2N5O8P;-11,3;0;img/ZINC000028710277.jpg;-3,9;0,11
ZINC001164857943;C20HCLF2N7O;-10,4;0;img/ZINC001164857943.jpg;-5,4;0,15
ZINC000077177483;C22FN7O3S;-11;0;img/ZINC000077177483.jpg;-6,79;0,12
ZINC000257209085;C19H3F3N8O2;-10,2;0;img/ZINC000257209085.jpg;-4,4;0,08
ZINC001227432993;C20H3N4O3;-10,1;0;img/ZINC001227432993.jpg;-5,59;0,06
ZINC000000917424;C20F3N6O3;-10,4;0;img/ZINC000000917424.jpg;-4,28;0,09
ZINC001195382721;C20H5N7O5S;-10,3;0;img/ZINC001195382721.jpg;-4,14;0,26
ZINC000028710288;C20H4F2N5O7P;-10,5;0;img/ZINC000028710288.jpg;-3,87;0,26
ZINC000602047719;C18H2N7O5;-10,1;0;img/ZINC000602047719.jpg;-4,26;0,13
ZINC001237565841;C16H3N6O8PS;-10,4;-1;img/ZINC001237565841.jpg;-3,3;0,18
ZINC000095538517;C27H8N8O15P2;-11;-2;img/ZINC000095538517.jpg;-0,2;0,13
ZINC000096903354;C30H3CLN6O4;-10,6;0;img/ZINC000096903354.jpg;-6,24;0,35
ZINC000103246528;C27H3FN10;-10,8;0;img/ZINC000103246528.jpg;-6,6;0,34
ZINC001183892327;C19H4N5O9P;-10,4;-1;img/ZINC001183892327.jpg;-3,66;0,17
ZINC000064905678;C18HCLN6O3;-10,3;0;img/ZINC000064905678.jpg;-4,94;0,05
ZINC000022000345;C21HN6O5S;-10,1;0;img/ZINC000022000345.jpg;-2,58;0,32
ZINC000006936349;C24HN6O;-10,7;0;img/ZINC000006936349.jpg;-6,69;0,04
ZINC001178753009;C19H3N6O2;-10,1;0;img/ZINC001178753009.jpg;-5,06;0,19
ZINC000009211255;C23HCLN6O;-10,5;0;img/ZINC000009211255.jpg;-6,41;0,02
ZINC000049774417;C27H5N8O4;-10,5;1;img/ZINC000049774417.jpg;-4,42;0,45
ZINC001154280571;C16H4N6O4;-10,1;0;img/ZINC001154280571.jpg;-5,15;0,09
ZINC000012405740;C30H4CLN7O4;-11;0;img/ZINC000012405740.jpg;-5,11;0,36
ZINC000044171395;C20H2N5O5;-10,9;0;img/ZINC000044171395.jpg;-5,66;0,18
ZINC001165008743;C24CLFN7O2;-10,8;0;img/ZINC001165008743.jpg;-5,92;0,16
ZINC000507876336;C17HN9O4;-10,6;-1;img/ZINC000507876336.jpg;-5,12;0,12
ZINC000013552067;C21H3CL2N7O;-11;0;img/ZINC000013552067.jpg;-5,9;0,2
ZINC000009421256;C19H2CLN6O3;-10,5;0;img/ZINC000009421256.jpg;-6,16;0,06
